task_id,ablation_id,ablation_label,table_order,reference_condition,reference_strict_success,ablated_strict_success,bootstrap_seed
skillmtts_v4_rel_f1_event_sensitivity_regression_724b1bcdb276,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_event_window_response_1d32ec87da86,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_event_window_response_61de180dc54a,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_iqr_anomaly_detection_3ec69227868e,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_iqr_anomaly_detection_53d7badcadd4,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_lagged_cross_correlation_3d28dcc73d81,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_lagged_cross_correlation_42fb702bbc1d,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_lagged_cross_correlation_4f8c0f35f673,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_lagged_predictor_regression_0fb85a4fe836,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_f1_lagged_predictor_regression_1d0bcb1be490,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_lagged_predictor_regression_2431109a04d5,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_linear_trend_forecast_580f813333f1,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_linear_trend_forecast_9a23b0598d67,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_linear_trend_forecast_adce251f21e7,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_mad_anomaly_detection_0d7fac9addd0,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_mad_anomaly_detection_1cf00a4452c2,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_mad_anomaly_detection_482df21b5d45,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_rolling_threshold_detection_36cab144b3e2,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_seasonal_median_imputation_404e48b1982d,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_seasonal_median_imputation_657f1075d315,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_seasonal_profile_shift_08f8896e756f,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_seasonal_profile_shift_123e6c8f2cbc,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_seasonal_profile_shift_185a5afba17c,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_volatility_regime_shift_01e7a5e7cced,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_volatility_regime_shift_053b063e40bc,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_hm_event_window_response_422fe10367f5,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_hm_forward_fill_imputation_0083153a45ce,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_hm_iqr_anomaly_detection_1c239290cc5b,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_hm_lagged_cross_correlation_1eb5e25cfe8d,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_hm_lagged_predictor_regression_207a188e6b44,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_hm_lagged_predictor_regression_290a2c569776,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_v4_rel_hm_linear_interpolation_imputation_02a627efbf50,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_hm_linear_trend_forecast_0ff1edb2fa0b,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_hm_linear_trend_forecast_1117a237caba,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_hm_mad_anomaly_detection_0b7907493a2e,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_hm_mad_anomaly_detection_0d01db73417b,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_hm_rolling_backtest_selection_011499fedd7f,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_hm_rolling_backtest_selection_243eb6700df3,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_hm_rolling_backtest_selection_291828acdd4e,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_hm_rolling_backtest_selection_37719574116f,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_hm_rolling_threshold_detection_35c4d694f316,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_hm_state_duration_analysis_242979879474,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_v4_rel_hm_volatility_regime_shift_04338ca00f9f,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_hm_volatility_regime_shift_2e5983d0e807,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_hm_volatility_regime_shift_390674862718,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_stack_autocorrelation_structure_02c7ffbc9503,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_autocorrelation_structure_11ce9e234d25,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_autocorrelation_structure_177e25620b22,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_change_point_detection_27e4acd0fcaf,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_v4_rel_stack_change_point_detection_59e86a395cfd,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_stack_change_point_detection_8136aeac0a23,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_stack_cohort_retention_shift_4e7783eda40a,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_cohort_retention_shift_5277c927547d,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_coverage_gap_detection_12d75db51057,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_coverage_gap_detection_177926b92c25,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_stack_coverage_gap_detection_7a6a5520e0c8,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_stack_event_sensitivity_regression_4d7cc33d0b00,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_event_sensitivity_regression_54526e7ee816,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_event_sensitivity_regression_691fe10680e6,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_event_window_response_04159fe71329,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_stack_event_window_response_0aa98e67168a,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_stack_event_window_response_131d1d8e9ede,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_iqr_anomaly_detection_1e8fcb10f675,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_stack_iqr_anomaly_detection_1feba40fe9b1,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_stack_lagged_cross_correlation_2d0c6b1d20e6,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_lagged_cross_correlation_4e8433409eaa,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_lagged_cross_correlation_556d51b7863f,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_lagged_predictor_regression_0789ad5aa67d,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_lagged_predictor_regression_2ab0340fa2af,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_lagged_predictor_regression_3ce5ed1d0a79,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_linear_trend_forecast_03aba3138f87,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_stack_linear_trend_forecast_155a7b7fc4f9,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_stack_linear_trend_forecast_23281b3f0e34,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_stack_mad_anomaly_detection_0832d1a57b5d,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_mad_anomaly_detection_12ef019f6253,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_mad_anomaly_detection_2445e12036ea,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_seasonal_median_imputation_083c1d0d75c5,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_stack_seasonal_median_imputation_13bfb6d3a2c6,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_stack_seasonal_median_imputation_19cc80482a82,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_stack_seasonal_profile_shift_0a91851dcd58,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_stack_seasonal_profile_shift_14f612688605,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_volatility_regime_shift_1504d754d4c4,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_stack_volatility_regime_shift_255700a0bb17,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_azure_pdm_temporal_shift_cf8054e44d40,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_bdg2_event_rate_shift_1d853b83f474,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_bdg2_event_rate_shift_57ec90ef0c8a,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_bdg2_event_rate_shift_892b670ab30e,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_bdg2_event_rate_shift_9277c9db5e80,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_bdg2_event_rate_shift_a15718fcd342,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_bdg2_temporal_shift_184eaf51cfb3,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_bdg2_trend_slope_1dc44f126bb7,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_bdg2_trend_slope_6761c44fb4e6,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_bdg2_weekday_contrast_3abe04b96783,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_event_contrast_1c46d08444d8,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_final_rel_event_event_contrast_5c7f8d525c5c,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_event_rate_shift_063024609f74,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_event_rate_shift_17a67224d29d,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_event_rate_shift_844ad9e1b85a,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_event_rate_shift_910654f4c616,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_event_rate_shift_959ead910894,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_event_rate_shift_ee4e53fa57de,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_monthly_volatility_1e88f66274df,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_final_rel_event_monthly_volatility_9312a2bdebe4,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_event_monthly_volatility_b8f0599d4b13,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_monthly_volatility_c055186df6e5,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_monthly_volatility_c179ff718a09,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_monthly_volatility_ddad5871ed1c,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_peak_month_0a0ab5eb60f3,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_rank_reversal_3f4882a631b7,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_event_rank_reversal_5ed0256caabb,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_final_rel_event_rank_reversal_8de0d2589e7f,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_rank_reversal_a2a8d468fce2,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_final_rel_event_rank_reversal_a411024a9212,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_rank_reversal_f2bc008efcbd,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_final_rel_event_tail_spread_047190846b69,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_tail_spread_704332fe738a,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_final_rel_event_tail_spread_f55c55ba3926,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_final_rel_event_tail_spread_fd6a38d72da7,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_trend_slope_0e4c732e5f14,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_final_rel_event_trend_slope_7df1067e7790,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_final_rel_event_trend_slope_f3693475661c,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_event_trend_slope_f8669dfea701,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_final_rel_event_weekday_contrast_7da689daaecb,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_final_rel_event_weekday_contrast_e0e1f59dfb45,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_f1_entity_consistency_449a95de5e1b,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_f1_entity_consistency_c6ee1cd47306,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_f1_event_contrast_fb3a76d6cf7a,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_final_rel_f1_event_rate_shift_00c800949910,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_f1_monthly_volatility_7547854238d2,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_f1_monthly_volatility_c4d7eea8fa67,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_f1_monthly_volatility_f6b9597ed498,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_f1_peak_month_85fe8ffa8828,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_f1_rank_reversal_132519ee3131,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_f1_rank_reversal_7e8788bd7ab8,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_final_rel_f1_rank_reversal_9be85cac119e,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_f1_rank_reversal_e9b7736a7d5e,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_f1_tail_spread_0d1ecb66300a,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_f1_tail_spread_2288d74c9908,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_f1_tail_spread_9cbb194520a3,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_f1_trend_slope_330a01dc7325,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_f1_trend_slope_4391618c2f0c,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_f1_trend_slope_65e99555c195,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_f1_trend_slope_763110e4bcf9,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_hm_entity_consistency_1b39ce5f8183,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_hm_entity_consistency_53027579de1b,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_final_rel_hm_event_rate_shift_2b10f3c051b1,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_hm_event_rate_shift_cb70d63e2de8,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_hm_event_rate_shift_e9890132423c,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_hm_rank_reversal_ea80ad6d5085,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_hm_trend_slope_4f904d3b6908,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_hm_trend_slope_680e72f5cb89,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_hm_trend_slope_83d44e5d8c7f,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_stack_entity_consistency_8010765a05f9,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_stack_monthly_volatility_341f51d1f260,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_stack_monthly_volatility_3b6f9ab0149f,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_stack_monthly_volatility_b34e1eaee190,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_stack_peak_month_551a20a11bfe,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_stack_rank_reversal_36d3126956d6,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_stack_rank_reversal_80c384aa42df,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_stack_rank_reversal_9d1724d8b2c7,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_stack_rank_reversal_dc50cb801aa2,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_stack_tail_spread_4fca8ea6e43f,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_final_rel_stack_trend_slope_6939a6cb986a,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_final_rel_stack_trend_slope_90036d85b38d,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_final_rel_stack_trend_slope_bcad02569766,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_event_sensitivity_regression_354dc9b7309f,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_event_sensitivity_regression_40be82be2fbb,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_event_sensitivity_regression_51d64b9f1034,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_event_window_response_23b20e49efa8,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_azure_pdm_forward_fill_imputation_0560559f4813,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_forward_fill_imputation_0919e2829e24,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_forward_fill_imputation_0a1c20c4eeb8,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_forward_fill_imputation_0c402e6948c6,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_iqr_anomaly_detection_1aa138125302,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_iqr_anomaly_detection_22940ebf8471,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_iqr_anomaly_detection_4d315b8ff817,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_lagged_cross_correlation_645696072a9d,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_azure_pdm_lagged_predictor_regression_067e545c1f10,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_azure_pdm_linear_interpolation_imputation_09a26a6247fd,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_linear_trend_forecast_070cd8bb6a55,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_linear_trend_forecast_3179f652c23d,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_linear_trend_forecast_55edba1c03db,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_azure_pdm_linear_trend_forecast_6209ef2c591a,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_mad_anomaly_detection_2f0fae6e718f,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_v4_azure_pdm_rolling_backtest_selection_04da2242eb88,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_azure_pdm_rolling_backtest_selection_3a4c1aafe9ee,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_azure_pdm_rolling_backtest_selection_499039409b4b,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_azure_pdm_rolling_backtest_selection_4e42d2964498,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_v4_azure_pdm_rolling_backtest_selection_52bd6f2687d1,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_azure_pdm_state_duration_analysis_08f904e879f1,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_azure_pdm_volatility_regime_shift_22851b42eaf4,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_v4_azure_pdm_volatility_regime_shift_2ada87ddc78e,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_azure_pdm_volatility_regime_shift_38e33637d832,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_bdg2_event_sensitivity_regression_0db268bccfa9,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_bdg2_iqr_anomaly_detection_0c4d29c1637a,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_bdg2_linear_trend_forecast_1894625a0ba8,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_bdg2_linear_trend_forecast_2e1dde94049f,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_bdg2_linear_trend_forecast_34f4d67b4caa,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_bdg2_mad_anomaly_detection_002b8e59c981,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_v4_bdg2_mad_anomaly_detection_0aa34e8cb471,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_v4_bdg2_rolling_backtest_selection_00abbea1be10,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_bdg2_rolling_backtest_selection_0155a18f29f6,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_bdg2_rolling_threshold_detection_3580d4e1d554,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_bdg2_seasonal_naive_forecast_07351ea98c41,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_bdg2_seasonal_naive_forecast_0cfacabd637b,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_bdg2_state_duration_analysis_23a44acff739,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_bdg2_state_duration_analysis_44ef3b74930e,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_bdg2_volatility_regime_shift_1ab97dc32fa3,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_coverage_gap_detection_478e25bb6266,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_v4_rel_event_coverage_gap_detection_63f915ef19b3,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_v4_rel_event_coverage_gap_detection_7876197214bf,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_forward_fill_imputation_031368d5a1a4,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_v4_rel_event_forward_fill_imputation_05f5fa650642,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_forward_fill_imputation_09ba4ab2f339,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_forward_fill_imputation_18356ecdfa6c,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_forward_fill_imputation_188656ccfad6,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_forward_fill_imputation_1a60c9b32b8d,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_forward_fill_imputation_1c3c0a0a75b2,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_rel_event_forward_fill_imputation_1fdb825b2717,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_forward_fill_imputation_211317db2037,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_v4_rel_event_iqr_anomaly_detection_05a3be911717,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_iqr_anomaly_detection_4265ff15f83f,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_v4_rel_event_iqr_anomaly_detection_553da5a1e110,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_linear_interpolation_imputation_082e5a100d56,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_linear_interpolation_imputation_0af7ddec5878,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_v4_rel_event_linear_interpolation_imputation_0b697126982a,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_linear_interpolation_imputation_139ac434e593,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_v4_rel_event_linear_interpolation_imputation_18170c64df2e,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_rel_event_linear_interpolation_imputation_188bc2ee61d7,text_only,Text Only,4,annotated_preload,1,1,20260827
skillmtts_v4_rel_event_linear_interpolation_imputation_20ac6919cfe4,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_v4_rel_event_linear_interpolation_imputation_215d97da84a1,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_v4_rel_event_linear_trend_forecast_22eb474c38d7,text_only,Text Only,4,annotated_preload,0,1,20260827
skillmtts_v4_rel_event_linear_trend_forecast_2af6bdc310a2,text_only,Text Only,4,annotated_preload,0,0,20260827
skillmtts_v4_rel_event_linear_trend_forecast_90b9e8e97d3c,text_only,Text Only,4,annotated_preload,1,0,20260827
skillmtts_v4_rel_event_rolling_threshold_detection_074525e5e2c4,text_only,Text Only,4,annotated_preload,0,0,20260827
